timestamps,TP9,AF7,AF8,TP10
1623120666.395,-603.027,-40.527,-127.441,-462.891
1623120666.399,-214.355,-25.391,-35.645,-193.359
1623120666.403,514.648,-4.395,69.824,367.676
1623120666.407,232.422,-15.137,-9.766,188.965
1623120666.411,-533.203,-36.133,-135.254,-386.230
1623120666.415,-421.387,-34.180,-80.566,-329.590
1623120666.418,370.117,-6.348,63.477,271.973
1623120666.422,448.730,-14.160,24.902,361.328
1623120666.426,-345.703,-41.504,-98.633,-241.699
1623120666.430,-562.012,-34.668,-74.219,-439.453
1623120666.434,187.012,-7.812,41.992,115.723
1623120666.436,543.457,-6.348,51.758,416.504
1623120666.440,-131.348,-29.297,-64.941,-74.707
1623120666.444,-624.023,-41.504,-120.605,-476.074
1623120666.448,-32.715,-21.973,-12.695,-60.547
1623120666.452,568.848,-4.395,67.871,415.527
1623120666.456,40.527,-25.879,-50.293,20.996
1623120666.460,-622.559,-47.363,-139.648,-483.887
1623120666.463,-251.465,-30.273,-49.316,-214.355
1623120666.467,487.305,-9.277,58.594,337.891
1623120666.471,284.180,-20.508,20.508,213.867
1623120666.475,-491.699,-43.457,-110.840,-369.141
1623120666.479,-446.777,-39.551,-91.797,-373.535
1623120666.481,355.469,-8.301,51.270,229.980
1623120666.485,511.719,-3.418,56.641,394.531
1623120666.489,-274.414,-26.367,-86.426,-196.289
1623120666.493,-577.148,-34.668,-122.070,-466.309
1623120666.497,140.625,-7.812,15.625,62.500
1623120666.501,535.645,3.906,52.246,388.672
1623120666.505,-69.824,-27.832,-71.289,-57.129
1623120666.508,-588.379,-45.898,-135.254,-465.332
1623120666.512,-55.664,-9.766,-21.973,-73.730
1623120666.516,584.961,13.184,78.613,432.617
1623120666.520,175.293,-17.578,-15.625,152.344
1623120666.524,-557.617,-40.527,-142.090,-413.574
1623120666.528,-294.922,-24.414,-72.754,-250.488
1623120666.532,477.051,3.418,65.430,336.914
1623120666.536,371.582,-2.930,20.996,287.598
1623120666.540,-444.336,-40.527,-124.512,-329.590
1623120666.544,-498.047,-39.062,-100.586,-397.949
1623120666.548,301.758,-6.348,31.250,200.195
1623120666.552,517.090,-7.324,33.691,388.672
1623120666.555,-236.816,-39.062,-106.445,-170.410
1623120666.559,-577.637,-42.969,-117.676,-459.473
1623120666.563,110.352,-19.043,12.207,40.527
1623120666.567,538.574,-11.719,47.852,402.344
1623120666.571,-31.250,-26.367,-57.129,-7.324
1623120666.586,-602.051,-40.039,-126.953,-463.867
1623120666.590,-136.719,-20.996,-28.809,-141.602
1623120666.594,539.551,-4.395,52.734,383.301
1623120666.598,199.707,-22.461,-22.949,152.344
1623120666.602,-555.664,-44.434,-125.000,-424.805
1623120666.606,-361.816,-37.109,-73.242,-302.734
1623120666.610,428.223,-14.160,44.922,297.363
1623120666.613,398.926,-14.648,34.668,305.664
1623120666.617,-398.438,-36.621,-88.867,-299.805
1623120666.621,-515.137,-38.086,-97.656,-416.504
1623120666.625,256.836,-14.160,33.203,164.062
1623120666.629,519.043,-7.324,58.105,398.438
1623120666.616,-210.449,-25.879,-71.777,-136.230
1623120666.620,-616.699,-34.668,-119.629,-472.656
1623120666.624,33.203,-23.438,5.371,-1.953
1623120666.628,566.406,-12.695,84.961,424.805
1623120666.632,29.297,-25.391,-37.109,40.527
1623120666.636,-610.352,-45.898,-139.648,-463.379
1623120666.640,-191.895,-30.273,-29.297,-173.340
1623120666.643,518.555,-6.836,81.543,369.629
1623120666.647,250.488,-19.531,2.441,197.754
1623120666.651,-517.578,-41.504,-128.418,-383.301
1623120666.655,-393.555,-21.973,-79.590,-319.824
1623120666.659,395.020,4.395,75.195,271.484
1623120666.691,437.500,-8.301,42.969,333.008
1623120666.695,-360.840,-42.969,-107.910,-271.484
1623120666.699,-548.828,-39.062,-94.727,-440.430
1623120666.703,236.816,-7.812,41.504,155.762
1623120666.707,547.852,-2.930,59.082,421.875
1623120666.711,-165.527,-35.645,-82.520,-112.793
1623120666.715,-623.535,-54.199,-126.953,-487.305
1623120666.718,-8.301,-22.949,5.371,-44.434
1623120666.722,572.266,-2.930,76.172,416.504
1623120666.726,71.777,-37.109,-40.527,69.336
1623120666.730,-604.004,-56.641,-119.629,-468.262
1623120666.734,-241.699,-28.809,-21.973,-227.051
1623120666.721,494.629,-7.812,71.777,353.516
1623120666.725,299.805,-20.508,11.719,236.816
1623120666.729,-482.910,-41.504,-104.980,-367.188
1623120666.733,-430.664,-39.062,-77.148,-357.910
1623120666.737,370.117,-16.113,48.828,255.371
1623120666.741,475.586,-17.090,38.086,372.070
1623120666.745,-327.148,-46.387,-92.773,-234.375
1623120666.748,-565.918,-48.828,-93.262,-445.801
1623120666.752,178.711,-18.066,44.434,104.492
1623120666.756,565.918,-7.812,72.754,420.410
1623120666.760,-90.820,-37.109,-70.312,-63.477
1623120666.764,-606.934,-42.969,-115.234,-476.562
1623120666.766,-55.664,-29.785,-3.906,-74.707
1623120666.770,561.523,-18.555,63.477,411.621
1623120666.774,138.672,-28.809,-10.742,105.957
1623120666.778,-570.801,-52.246,-105.469,-438.965
1623120666.782,-280.273,-41.504,-46.875,-245.117
1623120666.786,486.328,-20.020,66.406,337.891
1623120666.790,348.633,-24.414,23.926,274.414
1623120666.793,-453.613,-43.945,-106.445,-334.473
1623120666.797,-468.750,-41.992,-101.562,-379.395
1623120666.801,319.336,-10.254,43.945,211.914
1623120666.805,495.117,-5.859,68.359,368.164
1623120666.809,-266.113,-35.645,-76.172,-206.055
1623120666.811,-590.820,-39.062,-108.887,-469.238
1623120666.815,106.934,-11.230,16.602,56.641
1623120666.819,568.359,-1.953,61.523,437.500
1623120666.823,-43.945,-32.227,-57.129,-8.301
1623120666.827,-625.000,-45.898,-125.000,-476.074
1623120666.831,-86.914,-26.367,-13.672,-101.562
1623120666.835,555.664,-9.766,82.031,395.996
1623120666.838,172.363,-23.926,-11.719,131.348
1623120666.842,-553.223,-44.922,-139.160,-416.992
1623120666.846,-333.496,-25.391,-58.105,-280.273
1623120666.850,447.754,-4.883,71.777,309.082
1623120666.854,392.090,-15.625,24.902,297.363
1623120666.856,-405.762,-41.992,-104.492,-308.594
1623120666.860,-490.234,-35.645,-66.406,-402.832
1623120666.864,289.062,-10.254,49.805,182.129
1623120666.868,518.555,-20.996,30.762,387.207
1623120666.872,-213.379,-41.016,-85.938,-157.715
1623120666.876,-560.059,-40.527,-115.723,-444.824
1623120666.880,74.219,-20.996,1.953,21.484
1623120666.883,558.105,-10.742,56.641,413.574
1623120666.887,3.418,-26.855,-46.387,21.973
1623120666.891,-614.746,-41.992,-118.652,-472.168
1623120666.895,-166.992,-28.809,-38.086,-169.434
1623120666.899,519.043,-11.719,62.988,368.164
1623120666.901,213.379,-20.508,6.348,171.387
1623120666.905,-543.945,-43.945,-112.793,-413.574
1623120666.909,-388.672,-44.434,-80.566,-329.102
1623120666.913,393.066,-16.602,53.711,277.344
1623120666.917,403.809,-12.207,41.504,322.754
1623120666.921,-384.766,-45.898,-116.211,-285.156
1623120666.925,-537.109,-57.129,-122.559,-429.199
1623120666.928,228.516,-25.879,18.555,147.949
1623120666.932,534.668,-10.254,68.848,402.344
1623120666.936,-162.598,-33.691,-62.988,-121.582
1623120666.940,-595.703,-51.758,-137.695,-485.840
1623120666.944,26.855,-23.926,-7.324,-38.086
1623120666.947,570.801,-0.488,79.590,409.668
1623120666.951,56.152,-27.832,-29.785,51.270
1623120666.955,-592.773,-50.781,-133.789,-455.078
1623120666.959,-208.496,-26.367,-38.086,-188.477
1623120666.963,509.766,1.465,79.102,372.559
1623120666.967,274.414,-17.578,1.465,230.957
1623120666.971,-510.742,-57.617,-129.395,-380.371
1623120666.974,-418.945,-48.340,-73.730,-354.492
1623120666.978,375.488,-8.789,75.195,251.465
1623120666.982,449.219,-12.207,51.270,344.238
1623120666.986,-339.355,-42.480,-100.586,-248.535
1623120666.990,-565.918,-41.992,-104.980,-443.848
1623120666.991,178.223,-14.160,38.574,112.305
1623120666.995,544.434,-6.348,68.359,411.133
1623120666.999,-125.977,-27.832,-63.965,-84.961
1623120667.003,-616.699,-35.645,-111.816,-476.562
1623120667.007,-40.527,-12.695,6.348,-61.523
1623120667.011,548.828,0.000,67.383,418.945
1623120667.015,96.680,-24.902,-52.246,104.492
1623120667.018,-593.262,-44.922,-129.395,-450.195
1623120667.022,-267.090,-29.785,-35.156,-235.840
1623120667.026,478.516,-9.766,66.895,337.402
1623120667.030,317.871,-20.508,12.207,239.746
1623120667.034,-472.656,-41.016,-103.027,-359.375
1623120667.036,-456.543,-30.273,-74.219,-374.023
1623120667.040,333.496,-6.348,49.316,218.750
1623120667.044,476.562,-7.812,48.828,352.051
1623120667.048,-280.273,-29.785,-85.938,-221.680
1623120667.052,-570.312,-41.504,-106.445,-455.078
1623120667.056,131.836,-29.297,13.184,78.613
1623120667.060,556.152,-15.625,57.617,427.734
1623120667.063,-62.500,-32.227,-46.387,-28.320
1623120667.067,-602.539,-45.410,-120.117,-467.773
1623120667.071,-88.867,-38.574,-32.227,-101.074
1623120667.075,547.363,-15.625,65.918,400.391
1623120667.079,164.551,-22.949,-1.953,138.672
1623120667.097,-561.523,-51.270,-111.816,-425.781
1623120667.101,-316.895,-37.598,-49.805,-265.137
1623120667.105,446.777,-9.766,67.871,323.730
1623120667.109,351.074,-18.066,16.602,289.062
1623120667.113,-443.359,-47.363,-120.605,-315.430
1623120667.117,-498.535,-42.480,-98.145,-393.555
1623120667.121,286.133,-11.719,46.387,198.730
1623120667.124,501.953,-5.859,62.012,393.555
1623120667.128,-243.164,-37.598,-80.566,-169.434
1623120667.132,-596.191,-56.641,-127.441,-469.727
1623120667.136,86.426,-23.438,6.836,28.320
1623120667.140,563.477,-1.953,84.961,417.480
1623120667.141,-19.531,-32.227,-37.109,-2.441
1623120667.145,-616.699,-54.199,-128.906,-477.539
1623120667.149,-147.949,-34.668,-20.508,-138.184
1623120667.153,529.785,-11.230,81.055,390.137
1623120667.157,167.480,-31.250,-13.672,139.160
1623120667.161,-545.898,-48.828,-114.746,-400.391
1623120667.165,-343.262,-31.250,-41.992,-288.574
1623120667.168,421.875,-10.742,77.637,292.480
1623120667.172,394.531,-26.367,19.043,317.383
1623120667.176,-403.809,-51.758,-105.469,-290.039
1623120667.180,-519.531,-42.480,-78.613,-418.457
1623120667.184,252.441,-20.508,34.180,156.250
1623120667.186,528.320,-14.160,38.086,402.344
1623120667.190,-192.383,-30.273,-75.684,-127.930
1623120667.194,-598.145,-41.016,-104.980,-470.703
1623120667.198,40.039,-18.555,6.836,-12.207
1623120667.202,561.523,-2.441,68.359,414.551
1623120667.206,32.227,-27.832,-46.387,40.527
1623120667.210,-605.957,-51.758,-125.488,-474.609
1623120667.213,-192.871,-34.180,-34.180,-199.219
1623120667.217,521.484,-11.230,49.805,369.629
1623120667.221,265.625,-15.625,-6.836,203.125
1623120667.225,-496.582,-33.203,-120.117,-390.137
1623120667.229,-384.277,-23.926,-76.172,-331.055
1623120667.231,395.996,-0.977,63.477,269.043
1623120667.235,443.359,-2.441,54.688,339.355
1623120667.239,-350.586,-41.016,-100.098,-260.254
1623120667.243,-554.688,-50.781,-117.676,-434.570
1623120667.247,200.684,-11.719,35.645,136.230
1623120667.251,542.969,-5.371,72.266,424.316
1623120667.255,-147.461,-42.480,-66.406,-90.820
1623120667.258,-620.117,-56.152,-134.277,-472.168
1623120667.262,-29.297,-25.391,-5.859,-45.410
1623120667.266,546.387,-4.395,85.449,415.527
1623120667.270,72.266,-29.297,-33.691,80.566
1623120667.274,-604.004,-47.852,-138.184,-463.867
1623120667.276,-246.094,-20.508,-28.809,-221.191
1623120667.280,489.746,-5.371,73.242,350.098
1623120667.284,296.875,-27.832,-2.930,231.445
1623120667.288,-483.398,-46.875,-112.793,-363.281
1623120667.292,-436.035,-34.180,-69.336,-360.840
1623120667.296,347.168,-18.555,48.340,232.910
1623120667.300,465.332,-20.996,40.527,356.934
1623120667.303,-307.617,-43.457,-95.215,-223.145
1623120667.307,-573.242,-42.480,-100.586,-454.590
1623120667.311,159.180,-18.555,25.879,85.938
1623120667.315,558.105,-11.719,57.129,415.527
1623120667.319,-91.797,-28.809,-50.293,-62.988
1623120667.321,-618.164,-39.551,-110.352,-487.305
1623120667.325,-65.918,-22.949,-8.789,-97.656
1623120667.329,561.523,-3.906,71.289,402.344
1623120667.333,142.090,-21.973,-19.531,112.305
1623120667.337,-567.871,-45.898,-121.094,-438.965
1623120667.341,-255.371,-29.297,-62.500,-228.027
1623120667.345,480.957,-12.207,40.039,341.797
1623120667.348,335.449,-22.949,11.719,268.066
1623120667.352,-445.312,-40.039,-103.516,-333.496
1623120667.356,-470.215,-40.527,-86.426,-384.766
1623120667.360,321.777,-9.766,47.363,211.426
1623120667.364,505.859,-9.766,48.828,388.184
1623120667.367,-245.117,-51.270,-85.938,-162.598
1623120667.371,-572.266,-53.711,-120.117,-437.500
1623120667.375,106.445,-20.508,7.324,50.293
1623120667.379,544.434,-4.395,61.523,395.996
1623120667.383,-42.480,-16.113,-52.734,-26.855
1623120667.387,-601.562,-40.039,-144.531,-460.938
1623120667.391,-114.258,-21.484,-51.270,-101.562
1623120667.394,549.316,4.883,68.848,419.922
1623120667.398,201.172,-13.672,-9.277,169.434
1623120667.402,-551.270,-41.504,-141.113,-422.363
1623120667.406,-342.285,-30.762,-82.520,-295.410
1623120667.410,434.570,-3.418,56.152,304.688
1623120667.426,376.953,-10.742,16.602,296.875
1623120667.430,-406.738,-34.180,-127.441,-308.105
1623120667.434,-491.699,-34.180,-104.980,-405.762
1623120667.438,281.738,-8.301,31.738,177.734
1623120667.442,531.738,-5.371,35.645,391.602
1623120667.446,-198.730,-38.574,-99.609,-157.227
1623120667.450,-584.473,-44.922,-128.906,-479.004
1623120667.453,68.359,-19.043,9.277,7.324
1623120667.457,564.453,-9.277,80.078,410.645
1623120667.461,7.812,-35.645,-56.641,10.742
1623120667.465,-604.980,-51.270,-130.859,-474.609
1623120667.469,-168.457,-23.926,-20.020,-168.945
1623120667.471,524.414,2.930,63.965,375.977
1623120667.475,236.816,-10.742,-10.742,187.988
1623120667.479,-531.250,-43.457,-122.559,-396.973
1623120667.483,-379.883,-41.504,-69.336,-314.941
1623120667.487,411.621,-13.672,53.223,289.062
1623120667.491,379.883,-18.066,0.977,302.246
1623120667.495,-389.160,-41.016,-115.723,-282.715
1623120667.498,-529.785,-44.434,-84.473,-424.805
1623120667.502,215.820,-25.391,32.227,133.789
1623120667.506,531.250,-14.160,34.180,406.738
1623120667.510,-163.086,-32.715,-81.543,-118.164
1623120667.514,-611.816,-44.434,-117.188,-482.422
1623120667.516,0.977,-26.367,-3.418,-38.574
1623120667.520,559.570,-12.695,62.988,401.367
1623120667.524,58.105,-27.832,-39.062,47.852
1623120667.528,-591.797,-40.039,-133.301,-462.402
1623120667.532,-180.176,-29.785,-47.363,-175.781
1623120667.536,520.508,-14.648,57.129,370.605
1623120667.540,273.438,-22.461,-6.836,219.727
1623120667.543,-502.441,-47.852,-125.977,-373.047
1623120667.547,-427.246,-43.457,-87.402,-342.285
1623120667.551,370.117,-4.395,62.012,261.230
1623120667.555,460.449,2.441,60.547,364.258
1623120667.559,-326.172,-31.250,-90.820,-226.562
1623120667.561,-557.129,-34.180,-110.352,-437.012
1623120667.565,186.035,-7.812,36.133,112.305
1623120667.569,546.875,-7.324,74.219,413.574
1623120667.573,-117.676,-34.668,-68.359,-73.730
1623120667.577,-612.305,-44.434,-130.371,-476.074
1623120667.581,-43.457,-25.879,-11.719,-74.707
1623120667.585,556.641,-13.184,67.871,398.438
1623120667.588,115.234,-34.180,-30.762,95.703
1623120667.592,-560.059,-47.852,-127.441,-411.621
1623120667.596,-260.742,-23.926,-45.410,-228.027
1623120667.600,476.074,-6.348,66.895,333.984
1623120667.604,321.289,-25.391,13.184,262.207
1623120667.606,-481.445,-49.316,-123.535,-353.516
1623120667.610,-478.516,-43.457,-99.609,-383.301
1623120667.614,318.359,-14.648,47.363,223.633
1623120667.618,476.074,-18.555,47.363,377.441
1623120667.622,-291.992,-47.852,-84.961,-199.219
1623120667.626,-585.449,-41.504,-108.887,-452.637
1623120667.630,122.070,-16.602,6.836,67.383
1623120667.633,550.781,-18.066,49.805,418.945
1623120667.637,-65.918,-42.480,-53.711,-34.180
1623120667.641,-604.980,-47.363,-107.910,-467.285
1623120667.645,-87.402,-20.996,-18.066,-103.027
1623120667.649,544.922,-5.859,52.734,388.184
1623120667.651,157.715,-23.438,-33.203,121.094
1623120667.655,-557.129,-37.109,-123.047,-433.105
1623120667.659,-309.082,-27.832,-57.617,-270.996
1623120667.663,453.125,-8.789,49.316,314.453
1623120667.667,366.699,-16.113,23.438,276.367
1623120667.671,-426.270,-42.480,-106.445,-332.031
1623120667.675,-492.676,-43.457,-105.469,-403.320
1623120667.678,288.086,-19.531,20.508,193.848
1623120667.682,507.324,-6.836,46.875,382.324
1623120667.686,-232.910,-24.902,-83.496,-167.969
1623120667.690,-585.449,-26.367,-119.629,-454.590
1623120667.694,84.961,-7.812,13.672,25.879
1623120667.696,554.688,-4.883,73.730,410.645
1623120667.700,-20.996,-31.738,-41.504,8.301
1623120667.704,-612.305,-53.711,-135.742,-469.238
1623120667.708,-153.809,-31.250,-33.203,-155.762
1623120667.712,527.344,-5.371,83.008,382.324
1623120667.716,215.332,-23.926,6.348,174.316
1623120667.720,-541.504,-54.199,-130.859,-411.621
1623120667.723,-364.258,-35.645,-70.801,-304.199
1623120667.727,423.340,-1.953,79.590,299.316
1623120667.731,401.367,-19.043,34.180,314.453
1623120667.735,-394.043,-49.805,-110.352,-290.039
1623120667.739,-526.855,-48.828,-95.215,-425.781
1623120667.741,244.629,-20.508,47.363,151.367
1623120667.745,529.785,-15.625,65.430,397.949
1623120667.749,-184.082,-45.898,-72.754,-133.301
1623120667.753,-601.074,-54.688,-107.910,-482.910
1623120667.757,33.203,-29.297,19.043,-20.996
1623120667.761,573.730,-12.695,72.754,421.387
1623120667.765,45.410,-36.621,-43.945,57.129
1623120667.768,-596.680,-41.504,-107.910,-442.871
1623120667.772,-196.289,-25.879,-21.973,-178.711
1623120667.776,512.207,-15.625,60.547,370.117
1623120667.780,262.695,-26.855,-6.348,212.891
1623120667.784,-506.348,-50.293,-109.863,-389.160
1623120667.801,-403.809,-37.598,-57.129,-342.285
1623120667.805,376.465,-15.625,54.688,262.207
1623120667.809,426.758,-17.578,28.809,334.473
1623120667.813,-354.004,-40.039,-97.168,-265.137
1623120667.817,-551.270,-41.992,-98.633,-446.777
1623120667.821,188.965,-27.344,20.996,116.699
1623120667.825,526.367,-15.137,59.082,414.062
1623120667.828,-145.508,-23.438,-62.988,-84.473
1623120667.832,-619.141,-42.480,-119.141,-480.469
1623120667.836,-19.043,-22.461,0.977,-50.781
1623120667.840,559.082,-3.418,78.125,413.574
1623120667.844,79.590,-22.949,-18.555,74.707
1623120667.846,-596.191,-35.645,-109.375,-456.055
1623120667.850,-261.230,-23.438,-31.250,-232.422
1623120667.854,482.910,-1.953,73.730,337.402
1623120667.858,297.363,-10.742,24.902,228.516
1623120667.862,-510.254,-40.039,-98.145,-392.090
1623120667.866,-496.094,-31.250,-74.707,-415.039
1623120667.870,295.410,1.953,65.430,182.129
1623120667.873,417.480,9.277,77.637,304.688
1623120667.877,-375.977,-16.113,-73.730,-283.691
1623120667.881,-657.715,-25.391,-96.680,-530.273
1623120667.885,60.547,17.090,71.289,-2.930
1623120667.889,448.730,29.785,103.516,318.359
1623120667.891,-206.055,-0.488,-38.574,-170.410
1623120667.895,-736.816,-5.371,-92.285,-602.051
1623120667.899,-190.918,17.578,29.785,-211.914
1623120667.903,437.012,38.574,104.980,285.645
1623120667.907,38.086,29.785,4.395,5.371
1623120667.911,-667.969,0.000,-102.051,-552.734
1623120667.915,-415.039,5.371,-22.949,-389.160
1623120667.918,335.449,36.621,112.305,182.617
1623120667.922,222.168,31.738,37.598,128.418
1623120667.926,-584.473,10.254,-86.426,-484.863
1623120667.930,-632.812,17.578,-50.781,-557.617
1623120667.934,144.531,46.387,68.848,41.016
1623120667.936,319.336,53.711,60.059,210.938
1623120667.940,-450.195,37.109,-79.102,-366.211
1623120667.944,-781.250,37.598,-72.266,-648.438
1623120667.948,-77.148,61.035,60.547,-143.066
1623120667.952,350.586,70.312,91.797,202.637
1623120667.956,-274.414,46.875,-24.902,-244.629
1623120667.960,-793.945,32.227,-83.496,-658.203
1623120667.963,-269.531,54.199,16.113,-282.715
1623120667.967,403.320,73.242,81.543,250.977
1623120667.971,61.035,50.781,0.488,20.996
1623120667.975,-674.805,28.320,-80.078,-545.898
1623120667.979,-450.195,41.992,-5.371,-407.227
1623120667.981,341.309,63.965,108.887,191.895
1623120667.985,311.035,54.199,58.105,202.148
1623120667.989,-471.191,12.207,-108.887,-396.484
1623120667.993,-560.547,0.488,-103.027,-478.516
1623120667.997,226.074,30.762,39.551,139.160
1623120668.001,466.309,20.020,51.758,344.727
1623120668.005,-212.891,-15.137,-70.801,-166.016
1623120668.008,-574.707,-22.461,-133.301,-441.895
1623120668.012,77.148,-2.930,-4.883,38.086
1623120668.016,610.352,-5.859,84.961,458.984
1623120668.020,71.289,-42.480,-18.555,86.426
1623120668.024,-553.223,-66.406,-120.117,-405.762
1623120668.026,-119.629,-51.758,-31.738,-104.980
1623120668.030,593.262,-36.133,78.613,450.684
1623120668.034,324.707,-64.453,-12.695,270.996
1623120668.038,-437.988,-85.449,-126.953,-315.430
1623120668.042,-310.547,-72.754,-69.824,-237.305
1623120668.046,484.863,-51.758,34.668,372.559
1623120668.050,522.949,-56.152,-15.625,431.641
1623120668.053,-274.902,-95.215,-147.461,-170.898
1623120668.057,-439.941,-89.844,-98.145,-337.402
1623120668.061,329.590,-55.176,42.480,240.723
1623120668.065,643.555,-50.293,62.012,521.484
1623120668.069,-56.641,-69.824,-50.293,7.324
1623120668.071,-506.836,-77.637,-125.977,-360.840
1623120668.075,112.793,-63.477,-2.930,85.449
1623120668.079,682.129,-51.270,72.754,533.203
1623120668.083,180.176,-63.965,-32.715,176.758
1623120668.087,-483.887,-83.008,-121.582,-334.473
1623120668.091,-81.055,-68.848,-36.133,-55.664
1623120668.095,624.023,-47.363,57.617,485.840
1623120668.098,388.184,-57.129,-9.277,328.613
1623120668.102,-389.160,-84.473,-123.047,-273.438
1623120668.106,-318.359,-69.824,-87.402,-247.070
1623120668.110,469.727,-37.109,56.641,358.887
1623120668.114,553.711,-47.363,53.223,444.824
1623120668.116,-228.516,-79.102,-96.191,-151.855
1623120668.120,-469.727,-81.055,-114.746,-364.258
1623120668.124,268.555,-47.363,28.809,185.547
1623120668.128,631.836,-35.645,71.289,491.699
1623120668.132,-29.297,-58.594,-50.781,-0.488
1623120668.136,-500.488,-74.219,-118.164,-377.441
1623120668.140,35.156,-58.105,-30.762,24.902
1623120668.143,621.094,-41.016,79.102,487.305
1623120668.147,196.289,-53.223,3.906,177.246
1623120668.151,-505.859,-65.430,-109.863,-371.094
1623120668.155,-211.914,-58.105,-34.180,-172.852
1623120668.159,525.391,-40.527,84.473,400.391
1623120668.162,371.582,-48.340,27.344,312.988
1623120668.166,-416.016,-70.801,-103.027,-292.480
1623120668.170,-419.434,-68.359,-68.848,-332.520
1623120668.174,361.816,-36.621,70.801,261.719
1623120668.178,519.531,-40.039,58.594,423.340
1623120668.182,-238.770,-74.707,-101.562,-150.391
1623120668.186,-542.480,-70.801,-109.375,-412.598
1623120668.189,154.297,-41.504,35.645,105.957
1623120668.193,588.379,-34.180,73.242,462.891
1623120668.197,-20.508,-58.594,-53.223,17.090
1623120668.201,-572.266,-60.059,-110.840,-428.711
1623120668.205,-68.848,-34.668,-4.395,-74.219
1623120668.221,568.848,-29.297,66.895,422.363
1623120668.225,197.754,-43.945,-20.996,162.598
1623120668.229,-532.715,-59.082,-117.676,-406.250
1623120668.233,-302.734,-51.758,-49.805,-263.672
1623120668.237,466.797,-31.738,61.523,328.613
1623120668.241,386.230,-38.574,5.371,295.898
1623120668.245,-407.227,-52.734,-106.445,-316.406
1623120668.248,-481.934,-44.922,-82.520,-408.691
1623120668.252,307.129,-25.879,28.809,189.941
1623120668.256,541.992,-24.414,31.250,412.109
1623120668.260,-220.215,-50.293,-85.449,-154.785
1623120668.264,-605.469,-55.664,-108.887,-467.285
1623120668.266,76.172,-29.785,12.695,37.109
1623120668.270,574.219,-19.043,70.312,442.383
1623120668.274,-4.883,-46.875,-39.062,27.832
1623120668.278,-598.145,-61.523,-123.047,-450.684
1623120668.282,-115.234,-39.062,-36.621,-117.676
1623120668.286,539.062,-28.320,52.734,394.043
1623120668.290,222.656,-33.203,-6.836,182.617
1623120668.293,-518.066,-42.969,-108.887,-385.742
1623120668.297,-358.398,-46.387,-85.449,-292.480
1623120668.301,422.363,-24.902,51.270,306.641
1623120668.305,416.016,-25.391,41.992,336.426
1623120668.309,-376.953,-49.805,-109.375,-262.695
1623120668.312,-516.113,-49.316,-106.934,-401.367
1623120668.316,256.836,-16.113,41.504,182.617
1623120668.320,544.434,-9.766,63.965,430.176
1623120668.324,-168.457,-34.668,-76.172,-106.445
1623120668.328,-599.121,-43.457,-122.559,-455.078
1623120668.332,24.902,-27.344,2.930,3.418
1623120668.336,564.453,-5.371,67.871,416.016
1623120668.339,41.504,-31.250,-50.293,51.270
1623120668.343,-607.910,-61.523,-143.066,-440.918
1623120668.347,-209.961,-31.738,-40.039,-173.340
1623120668.351,504.883,-8.789,66.895,380.859
1623120668.355,262.207,-22.949,-5.859,222.656
1623120668.371,-504.395,-38.574,-124.512,-376.953
1623120668.375,-398.926,-25.879,-71.289,-330.078
1623120668.379,393.066,-9.277,49.805,274.414
1623120668.383,442.383,-22.949,14.160,350.586
1623120668.387,-331.055,-37.598,-110.840,-235.352
1623120668.391,-498.535,-36.621,-105.469,-395.508
1623120668.395,220.703,-21.484,17.578,142.090
1623120668.398,540.527,-20.996,33.691,428.223
1623120668.402,-167.480,-41.016,-72.266,-100.586
1623120668.406,-611.328,-44.434,-113.281,-476.074
1623120668.410,-0.977,-25.391,-2.441,-35.156
1623120668.414,569.824,-18.555,64.453,426.758
1623120668.401,113.281,-35.156,-40.527,104.004
1623120668.405,-571.777,-53.711,-131.348,-433.105
1623120668.409,-235.352,-35.645,-45.410,-195.801
1623120668.413,500.977,-10.254,65.430,383.301
1623120668.417,305.176,-27.344,5.371,258.301
1623120668.421,-473.145,-52.734,-124.512,-342.773
1623120668.425,-440.918,-41.992,-95.215,-348.145
1623120668.428,347.168,-7.324,42.480,244.141
1623120668.432,475.586,-7.324,52.734,366.211
1623120668.436,-296.387,-36.133,-86.914,-218.262
1623120668.440,-566.406,-44.434,-126.953,-453.125
1623120668.444,151.855,-21.973,-5.859,82.031
1623120668.446,567.383,-4.395,51.758,418.457
1623120668.450,-67.383,-26.855,-57.617,-46.387
1623120668.454,-611.328,-51.758,-130.371,-479.492
1623120668.458,-84.473,-27.832,-18.555,-103.027
1623120668.462,543.945,-8.789,66.406,395.020
1623120668.466,142.578,-31.738,-27.832,123.047
1623120668.470,-573.242,-47.852,-135.254,-430.664
1623120668.473,-305.176,-34.180,-47.363,-262.695
1623120668.477,451.172,-16.113,98.145,328.125
1623120668.481,328.613,-27.344,31.250,273.926
1623120668.485,-467.285,-53.223,-115.234,-338.867
1623120668.489,-492.676,-38.086,-80.566,-392.578
1623120668.506,304.199,-4.395,46.387,203.125
1623120668.510,498.535,-10.254,48.828,388.672
1623120668.514,-255.859,-39.551,-85.449,-168.945
1623120668.518,-587.891,-37.109,-104.492,-456.055
1623120668.522,107.910,-9.277,27.832,44.434
1623120668.526,570.312,-12.695,61.035,424.316
1623120668.530,-22.461,-41.504,-65.918,2.441
1623120668.533,-600.098,-45.898,-113.770,-463.379
